filename,split
1169_IM-0113-0001-0002.dcm.png,train
1173_IM-0118-5001.dcm.png,train
1174_IM-0118-1001.dcm.png,train
1175_IM-0119-1001.dcm.png,train
1176_IM-0119-1001.dcm.png,train
1178_IM-0121-1001.dcm.png,train
1180_IM-0123-1001.dcm.png,train
1182_IM-0124-1001.dcm.png,train
1184_IM-0124-1001.dcm.png,train
1187_IM-0126-1001.dcm.png,train
1188_IM-0127-1001.dcm.png,train
1190_IM-0128-1001.dcm.png,train
1190_IM-0128-1002.dcm.png,train
1191_IM-0128-1001.dcm.png,train
1192_IM-0129-1001.dcm.png,train
1193_IM-0129-1001.dcm.png,train
1196_IM-0131-1001.dcm.png,train
1197_IM-0131-1001.dcm.png,train
1199_IM-0133-1001.dcm.png,train
1200_IM-0134-1001.dcm.png,train
1202_IM-0136-1001.dcm.png,train
1203_IM-0137-1001.dcm.png,train
1204_IM-0138-1001.dcm.png,train
1207_IM-0140-0001-0002.dcm.png,train
1208_IM-0141-1001.dcm.png,train
1208_IM-0141-3001.dcm.png,train
1212_IM-0143-1001.dcm.png,train
1213_IM-0144-1001.dcm.png,train
1214_IM-0144-1001.dcm.png,train
1217_IM-0145-0001-0002.dcm.png,train
1218_IM-0146-1001.dcm.png,train
1219_IM-0146-1001.dcm.png,train
1222_IM-0150-1001.dcm.png,train
1223_IM-0150-1001.dcm.png,train
1224_IM-0150-1001.dcm.png,train
1225_IM-0150-1001.dcm.png,train
1226_IM-0150-1001.dcm.png,train
1229_IM-0152-1001.dcm.png,train
1231_IM-0155-1001.dcm.png,train
1233_IM-0157-1001.dcm.png,train
1234_IM-0157-4004.dcm.png,train
1235_IM-0158-1001.dcm.png,train
1238_IM-0160-2002.dcm.png,train
1240_IM-0162-4001.dcm.png,train
1241_IM-0163-2002.dcm.png,train
1244_IM-0166-2001.dcm.png,train
1246_IM-0167-1001.dcm.png,train
1248_IM-0168-1001.dcm.png,train
1249_IM-0169-1001.dcm.png,train
1250_IM-0169-1001.dcm.png,train
1253_IM-0171-0001-0002.dcm.png,train
1254_IM-0172-1001.dcm.png,train
1256_IM-0173-1001.dcm.png,train
1258_IM-0175-1001.dcm.png,train
1259_IM-0175-1001.dcm.png,train
1261_IM-0177-1001.dcm.png,train
1262_IM-0178-0001.dcm.png,train
1263_IM-0179-1001.dcm.png,train
1269_IM-0181-1001.dcm.png,train
1270_IM-0181-1001.dcm.png,train
1271_IM-0182-4004.dcm.png,train
1272_IM-0183-1001.dcm.png,train
1273_IM-0183-1001.dcm.png,train
1274_IM-0183-1001.dcm.png,train
1276_IM-0184-1001.dcm.png,train
1276_IM-0184-3001.dcm.png,train
1277_IM-0185-1001.dcm.png,train
1278_IM-0185-1001.dcm.png,train
1279_IM-0185-1001.dcm.png,train
1280_IM-0187-1001.dcm.png,train
1282_IM-0188-1001.dcm.png,train
1283_IM-0188-1001.dcm.png,train
1285_IM-0188-0001.dcm.png,train
1288_IM-0189-1001.dcm.png,train
1290_IM-0189-1001.dcm.png,train
1292_IM-0191-1001.dcm.png,train
1301_IM-0198-1001.dcm.png,train
1303_IM-0199-1001-0001.dcm.png,train
1303_IM-0199-1001-0002.dcm.png,train
1303_IM-0199-2001-0001.dcm.png,train
1303_IM-0199-2001-0003.dcm.png,train
1304_IM-0199-1001.dcm.png,train
1305_IM-0199-1001.dcm.png,train
1308_IM-0201-1001.dcm.png,train
1310_IM-0202-1001.dcm.png,train
1311_IM-0203-1001.dcm.png,train
1314_IM-0204-1001.dcm.png,train
1315_IM-0204-1001.dcm.png,train
1319_IM-0205-1001.dcm.png,train
1320_IM-0207-1001.dcm.png,train
1324_IM-0209-1001.dcm.png,train
1327_IM-0211-1001.dcm.png,train
1330_IM-0213-1001.dcm.png,train
1333_IM-0214-1001.dcm.png,train
1334_IM-0214-1001.dcm.png,train
1342_IM-0221-1001.dcm.png,train
1343_IM-0222-0001-0002.dcm.png,train
1344_IM-0223-1001.dcm.png,train
1347_IM-0225-4004.dcm.png,train
1349_IM-0227-1001.dcm.png,train
1352_IM-0229-1001.dcm.png,train
1353_IM-0230-1001.dcm.png,train
1354_IM-0230-1001.dcm.png,train
1356_IM-0231-1001.dcm.png,train
1358_IM-0232-1001.dcm.png,train
1358_IM-0232-3001.dcm.png,train
1359_IM-0233-1001.dcm.png,train
1360_IM-0234-0001-0001.dcm.png,train
1364_IM-0237-1001.dcm.png,train
1365_IM-0237-1001.dcm.png,train
1366_IM-0237-1001.dcm.png,train
1367_IM-0237-1001.dcm.png,train
1369_IM-0238-1001.dcm.png,train
1372_IM-0239-1001.dcm.png,train
1376_IM-0242-1001.dcm.png,train
1377_IM-0242-1001.dcm.png,train
1378_IM-0242-1001.dcm.png,train
1379_IM-0243-1001.dcm.png,train
1380_IM-0245-1001.dcm.png,train
1381_IM-0245-1001.dcm.png,train
1382_IM-0245-1001.dcm.png,train
1384_IM-0246-1001.dcm.png,train
1385_IM-0246-1001.dcm.png,train
1386_IM-0246-1001.dcm.png,train
1390_IM-0249-1001.dcm.png,train
1391_IM-0250-1001.dcm.png,train
1392_IM-0251-1001.dcm.png,train
1393_IM-0251-1001.dcm.png,train
1399_IM-0255-1001.dcm.png,train
1400_IM-0256-1001.dcm.png,train
1402_IM-0257-1001.dcm.png,train
1402_IM-0257-2001.dcm.png,train
1403_IM-0258-1001.dcm.png,train
1404_IM-0258-1001.dcm.png,train
1406_IM-0259-1001.dcm.png,train
1408_IM-0260-1001.dcm.png,train
1409_IM-0260-1001.dcm.png,train
1410_IM-0260-1001.dcm.png,train
1411_IM-0261-0001-0001.dcm.png,train
1412_IM-0262-1001.dcm.png,train
1413_IM-0263-4004.dcm.png,train
1415_IM-0264-1001.dcm.png,train
1416_IM-0265-1001.dcm.png,train
1417_IM-0266-1001.dcm.png,train
1419_IM-0267-1001.dcm.png,train
1422_IM-0269-1001.dcm.png,train
1423_IM-0270-1001.dcm.png,train
1424_IM-0271-2002.dcm.png,train
1425_IM-0272-1001.dcm.png,train
1428_IM-0274-1001.dcm.png,train
1429_IM-0275-1001.dcm.png,train
1430_IM-0277-2001.dcm.png,train
1431_IM-0278-1001.dcm.png,train
1433_IM-0278-1001.dcm.png,train
1434_IM-0279-1001.dcm.png,train
1436_IM-0280-1001.dcm.png,train
1438_IM-0282-1002.dcm.png,train
1440_IM-0284-1001.dcm.png,train
1441_IM-0285-1001.dcm.png,train
1442_IM-0286-1001.dcm.png,train
1443_IM-0286-1001.dcm.png,train
1445_IM-0287-4004.dcm.png,train
1447_IM-0289-1001.dcm.png,train
1448_IM-0289-1001.dcm.png,train
1449_IM-0290-1001.dcm.png,train
1451_IM-0291-1001.dcm.png,train
1452_IM-0291-1001.dcm.png,train
1453_IM-0292-12012.dcm.png,train
1455_IM-0293-1001.dcm.png,train
1458_IM-0296-1001.dcm.png,train
1460_IM-0298-1001.dcm.png,train
1461_IM-0299-1001.dcm.png,train
1462_IM-0299-1001.dcm.png,train
1463_IM-0300-1001.dcm.png,train
1466_IM-0302-1001.dcm.png,train
1467_IM-0302-1001.dcm.png,train
1468_IM-0303-1001.dcm.png,train
1469_IM-0303-1001.dcm.png,train
1470_IM-0303-1001.dcm.png,train
1471_IM-0304-2001.dcm.png,train
1472_IM-0305-1001.dcm.png,train
1473_IM-0306-1001.dcm.png,train
1474_IM-0307-1001.dcm.png,train
1475_IM-0307-1001.dcm.png,train
1476_IM-0308-1001.dcm.png,train
1477_IM-0309-1001.dcm.png,train
1478_IM-0310-0001-0002.dcm.png,train
1478_IM-0310-0001-0003.dcm.png,train
1480_IM-0311-1001.dcm.png,train
1481_IM-0312-3001.dcm.png,train
1482_IM-0313-1001.dcm.png,train
1483_IM-0313-1001.dcm.png,train
1484_IM-0313-1001.dcm.png,train
1485_IM-0313-1001.dcm.png,train
1488_IM-0315-1001.dcm.png,train
1491_IM-0317-1001.dcm.png,train
1498_IM-0322-2001.dcm.png,train
1500_IM-0326-9001.dcm.png,train
1501_IM-0327-1001.dcm.png,train
1502_IM-0328-1001.dcm.png,train
1506_IM-0330-1001.dcm.png,train
1508_IM-0330-1001.dcm.png,train
1509_IM-0331-1001.dcm.png,train
1510_IM-0331-1001.dcm.png,train
1514_IM-0333-1001.dcm.png,train
1515_IM-0333-1001.dcm.png,train
1516_IM-0334-1001.dcm.png,train
1517_IM-0335-1001.dcm.png,train
1522_IM-0338-0001-0002.dcm.png,train
1523_IM-0339-1001.dcm.png,train
1524_IM-0339-1001.dcm.png,train
1526_IM-0341-1001.dcm.png,train
1528_IM-0341-1001.dcm.png,train
1529_IM-0342-0001-0001.dcm.png,train
1531_IM-0344-1001.dcm.png,train
1533_IM-0344-1001.dcm.png,train
1534_IM-0345-4004.dcm.png,train
1535_IM-0346-1001.dcm.png,train
1538_IM-0348-1001.dcm.png,train
1540_IM-0351-1001.dcm.png,train
1542_IM-0352-1001.dcm.png,train
1543_IM-0353-1001.dcm.png,train
1544_IM-0354-1001.dcm.png,train
1545_IM-0355-2002.dcm.png,train
1546_IM-0356-3001.dcm.png,train
1547_IM-0357-1001.dcm.png,train
1550_IM-0359-1001.dcm.png,train
1551_IM-0359-1001.dcm.png,train
1553_IM-0360-1001.dcm.png,train
1557_IM-0364-4004.dcm.png,train
1559_IM-0365-2001.dcm.png,train
1561_IM-0367-1001.dcm.png,train
1562_IM-0367-1001.dcm.png,train
1564_IM-0368-1001.dcm.png,train
1565_IM-0368-1001.dcm.png,train
1569_IM-0372-1001.dcm.png,train
1572_IM-0373-1001.dcm.png,train
1573_IM-0374-1001.dcm.png,train
1574_IM-0374-1001.dcm.png,train
1576_IM-0375-1001.dcm.png,train
1578_IM-0376-5001.dcm.png,train
1580_IM-0378-1001.dcm.png,train
1581_IM-0378-1001.dcm.png,train
1585_IM-0380-1001.dcm.png,train
1587_IM-0381-1002001.dcm.png,train
1588_IM-0382-1001.dcm.png,train
1591_IM-0384-13013.dcm.png,train
1592_IM-0385-1001.dcm.png,train
1594_IM-0385-1001.dcm.png,train
1595_IM-0386-2001.dcm.png,train
1597_IM-0388-1001.dcm.png,train
1598_IM-0389-1001.dcm.png,train
1601_IM-0390-1001.dcm.png,train
1603_IM-0391-1001.dcm.png,train
1608_IM-0394-1001.dcm.png,train
1609_IM-0394-1001.dcm.png,train
1610_IM-0395-2001.dcm.png,train
1612_IM-0397-1001.dcm.png,train
1617_IM-0399-1001.dcm.png,train
1619_IM-0400-1001.dcm.png,train
1621_IM-0403-1001.dcm.png,train
1622_IM-0404-1001.dcm.png,train
1623_IM-0405-4004.dcm.png,train
1624_IM-0406-1001.dcm.png,train
1627_IM-0408-1001.dcm.png,train
1630_IM-0411-1001.dcm.png,train
1631_IM-0412-0001-0001.dcm.png,train
1633_IM-0414-1001.dcm.png,train
1633_IM-0414-3001.dcm.png,train
1635_IM-0415-1001.dcm.png,train
1637_IM-0416-1001.dcm.png,train
1638_IM-0417-1001.dcm.png,train
1639_IM-0418-1001.dcm.png,train
1640_IM-0420-1001.dcm.png,train
1643_IM-0421-1001.dcm.png,train
1645_IM-0422-1001.dcm.png,train
1646_IM-0423-1001.dcm.png,train
1647_IM-0424-2001.dcm.png,train
1649_IM-0426-1001.dcm.png,train
1652_IM-0428-1001.dcm.png,train
1654_IM-0430-1001.dcm.png,train
1655_IM-0431-1001.dcm.png,train
1656_IM-0431-1001.dcm.png,train
1660_IM-0436-1001.dcm.png,train
1663_IM-0439-1001.dcm.png,train
1668_IM-0441-1001.dcm.png,train
1669_IM-0441-1001.dcm.png,train
1670_IM-0441-1001.dcm.png,train
1671_IM-0442-1001.dcm.png,train
1673_IM-0444-1001.dcm.png,train
1674_IM-0445-1001.dcm.png,train
1676_IM-0445-1001.dcm.png,train
1678_IM-0447-0001-0001.dcm.png,train
1679_IM-0448-1001.dcm.png,train
1682_IM-0449-1001.dcm.png,train
1683_IM-0449-1001.dcm.png,train
1684_IM-0449-1001.dcm.png,train
1686_IM-0450-1001.dcm.png,train
1687_IM-0450-1001.dcm.png,train
1688_IM-0450-1001.dcm.png,train
1694_IM-0455-1001.dcm.png,train
1696_IM-0457-4004.dcm.png,train
1697_IM-0458-1001.dcm.png,train
1698_IM-0458-1001.dcm.png,train
1702_IM-0463-1001.dcm.png,train
1703_IM-0463-1001.dcm.png,train
1706_IM-0466-1001.dcm.png,train
1709_IM-0467-1001.dcm.png,train
1710_IM-0469-1001.dcm.png,train
1711_IM-0469-4001.dcm.png,train
1719_IM-0474-1001.dcm.png,train
1720_IM-0475-4004.dcm.png,train
1721_IM-0476-1001.dcm.png,train
1722_IM-0476-1001.dcm.png,train
1723_IM-0477-1001.dcm.png,train
1725_IM-0478-1001.dcm.png,train
1726_IM-0479-1001.dcm.png,train
1728_IM-0479-1001.dcm.png,train
1730_IM-0481-1001.dcm.png,train
1731_IM-0481-2001.dcm.png,train
1732_IM-0482-1001.dcm.png,train
1734_IM-0484-1001.dcm.png,train
1735_IM-0484-1001.dcm.png,train
1737_IM-0485-1001.dcm.png,train
1739_IM-0487-1001.dcm.png,train
1740_IM-0488-1001.dcm.png,train
1742_IM-0489-1001.dcm.png,train
1744_IM-0489-2001.dcm.png,train
1747_IM-0490-1001.dcm.png,train
1750_IM-0493-1001.dcm.png,train
1752_IM-0494-1001.dcm.png,train
1753_IM-0494-1001.dcm.png,train
1757_IM-0495-1001.dcm.png,train
1758_IM-0495-1001.dcm.png,train
1760_IM-0497-1001.dcm.png,train
1763_IM-0497-1001.dcm.png,train
1765_IM-0499-1001.dcm.png,train
1766_IM-0500-1001.dcm.png,train
1770_IM-0504-1001.dcm.png,train
1774_IM-0507-2001.dcm.png,train
1775_IM-0508-1001.dcm.png,train
1776_IM-0508-1001.dcm.png,train
1777_IM-0509-1001.dcm.png,train
1779_IM-0509-1001.dcm.png,train
1782_IM-0510-1001.dcm.png,train
1785_IM-0512-1001.dcm.png,train
1786_IM-0512-1001.dcm.png,train
1787_IM-0513-1001.dcm.png,train
1788_IM-0513-1001.dcm.png,train
1790_IM-0515-1001.dcm.png,train
1791_IM-0515-1001.dcm.png,train
1797_IM-0517-1001.dcm.png,train
1799_IM-0519-1001.dcm.png,train
1800_IM-0520-1001.dcm.png,train
1804_IM-0522-82050001.dcm.png,train
1807_IM-0524-1001.dcm.png,train
1808_IM-0524-1001.dcm.png,train
1810_IM-0524-1001.dcm.png,train
1811_IM-0525-1001.dcm.png,train
1812_IM-0525-1001.dcm.png,train
1813_IM-0526-1001.dcm.png,train
1817_IM-0529-4004.dcm.png,train
1822_IM-0533-1001.dcm.png,train
1823_IM-0534-1001.dcm.png,train
1824_IM-0535-1001.dcm.png,train
1826_IM-0535-0001.dcm.png,train
1827_IM-0535-1001.dcm.png,train
1829_IM-0537-1001.dcm.png,train
1832_IM-0538-1001.dcm.png,train
1833_IM-0539-1001.dcm.png,train
1835_IM-0539-1001.dcm.png,train
1836_IM-0540-2002.dcm.png,train
1837_IM-0541-1001.dcm.png,train
1839_IM-0543-12013.dcm.png,train
1840_IM-0545-1001.dcm.png,train
1843_IM-0546-1001.dcm.png,train
1844_IM-0547-1001.dcm.png,train
1846_IM-0549-3001.dcm.png,train
1848_IM-0550-1001.dcm.png,train
1849_IM-0550-1001.dcm.png,train
1851_IM-0553-1001.dcm.png,train
1855_IM-0555-1001.dcm.png,train
1857_IM-0556-4004.dcm.png,train
1860_IM-0558-1001.dcm.png,train
1861_IM-0558-1001.dcm.png,train
1864_IM-0558-1001.dcm.png,train
1865_IM-0558-2001.dcm.png,train
1866_IM-0559-1001.dcm.png,train
1867_IM-0560-4004.dcm.png,train
1868_IM-0561-1001.dcm.png,train
1871_IM-0564-1001.dcm.png,train
1872_IM-0565-1001.dcm.png,train
1873_IM-0565-1001.dcm.png,train
1874_IM-0565-1001.dcm.png,train
1875_IM-0566-2001.dcm.png,train
1876_IM-0567-1001.dcm.png,train
1877_IM-0568-1001.dcm.png,train
1878_IM-0569-1001.dcm.png,train
1880_IM-0569-1001.dcm.png,train
1883_IM-0572-1001.dcm.png,train
1884_IM-0573-1001.dcm.png,train
1885_IM-0574-1001.dcm.png,train
1886_IM-0574-1001.dcm.png,train
1887_IM-0575-1001.dcm.png,train
1889_IM-0577-1001.dcm.png,train
1891_IM-0580-1001.dcm.png,train
1892_IM-0580-1001.dcm.png,train
1893_IM-0580-1001.dcm.png,train
1894_IM-0581-1001.dcm.png,train
1895_IM-0581-1001.dcm.png,train
1896_IM-0581-1001.dcm.png,train
1897_IM-0581-1001.dcm.png,train
1898_IM-0581-1001.dcm.png,train
1899_IM-0582-1001.dcm.png,train
1902_IM-0586-1001.dcm.png,train
1903_IM-0586-1001.dcm.png,train
1905_IM-0587-1001.dcm.png,train
1908_IM-0590-1001.dcm.png,train
1911_IM-0593-1001.dcm.png,train
1912_IM-0594-1001.dcm.png,train
1913_IM-0595-1001.dcm.png,train
1914_IM-0595-1001.dcm.png,train
1916_IM-0595-1001.dcm.png,train
1918_IM-0597-2001.dcm.png,train
1919_IM-0598-1001.dcm.png,train
1919_IM-0598-3001.dcm.png,train
1921_IM-0598-1001.dcm.png,train
1922_IM-0598-1001.dcm.png,train
1924_IM-0598-4004.dcm.png,train
1925_IM-0599-1001.dcm.png,train
1926_IM-0600-1001.dcm.png,train
1928_IM-0600-1001.dcm.png,train
1930_IM-0602-1001-0002.dcm.png,train
1931_IM-0602-1001.dcm.png,train
1932_IM-0603-2001.dcm.png,train
1933_IM-0604-1001.dcm.png,train
1934_IM-0604-1001.dcm.png,train
1937_IM-0607-1001.dcm.png,train
1939_IM-0609-1001.dcm.png,train
1940_IM-0610-2002.dcm.png,train
1946_IM-0615-1001.dcm.png,train
1948_IM-0616-1001.dcm.png,train
1953_IM-0621-1001.dcm.png,train
1954_IM-0622-1001.dcm.png,train
1956_IM-0623-1001.dcm.png,train
1957_IM-0624-4004.dcm.png,train
1958_IM-0625-1001.dcm.png,train
1960_IM-0627-1002001.dcm.png,train
1961_IM-0628-3001.dcm.png,train
1962_IM-0628-2002.dcm.png,train
1963_IM-0629-1001.dcm.png,train
1964_IM-0629-1001.dcm.png,train
1965_IM-0629-1001.dcm.png,train
1966_IM-0629-1001.dcm.png,train
1972_IM-0633-1001.dcm.png,train
1974_IM-0633-1001.dcm.png,train
1979_IM-0637-1001.dcm.png,train
1984_IM-0641-4001-0001.dcm.png,train
1985_IM-0642-1001.dcm.png,train
1986_IM-0643-1001.dcm.png,train
1987_IM-0644-1001.dcm.png,train
1990_IM-0648-1001.dcm.png,train
1992_IM-0649-4004.dcm.png,train
1995_IM-0651-1001.dcm.png,train
1997_IM-0651-1001.dcm.png,train
1999_IM-0651-1001.dcm.png,train
2000_IM-0654-1001.dcm.png,train
2002_IM-0654-1001.dcm.png,train
2003_IM-0654-2001.dcm.png,train
2005_IM-0656-1001.dcm.png,train
2007_IM-0657-0001-0002.dcm.png,train
2008_IM-0658-1001.dcm.png,train
2012_IM-0662-3001.dcm.png,train
2017_IM-0665-1001.dcm.png,train
2019_IM-0666-1001.dcm.png,train
2021_IM-0668-1001.dcm.png,train
2022_IM-0669-1001.dcm.png,train
2026_IM-0671-1001.dcm.png,train
2027_IM-0672-0001-0002.dcm.png,train
2028_IM-0673-1001.dcm.png,train
2029_IM-0674-1001.dcm.png,train
2030_IM-0675-1001.dcm.png,train
2033_IM-0678-1001.dcm.png,train
2034_IM-0679-2001.dcm.png,train
2035_IM-0680-1001.dcm.png,train
2036_IM-0680-4001.dcm.png,train
2044_IM-0687-1001.dcm.png,train
2045_IM-0687-1001.dcm.png,train
2046_IM-0688-1001.dcm.png,train
2047_IM-0688-1001.dcm.png,train
2048_IM-0688-1001.dcm.png,train
2052_IM-0690-1001.dcm.png,train
2053_IM-0691-1001.dcm.png,train
2058_IM-0696-1001.dcm.png,train
2059_IM-0696-1001.dcm.png,train
2060_IM-0698-1001.dcm.png,train
2061_IM-0698-1001.dcm.png,train
2062_IM-0699-0001-0001.dcm.png,train
2065_IM-0701-1001.dcm.png,train
2068_IM-0701-1001.dcm.png,train
2069_IM-0702-1001.dcm.png,train
2070_IM-0704-1001.dcm.png,train
2072_IM-0706-1001.dcm.png,train
2075_IM-0708-1001.dcm.png,train
2077_IM-0710-1001.dcm.png,train
2079_IM-0711-1001.dcm.png,train
2081_IM-0713-1001.dcm.png,train
2082_IM-0714-4004.dcm.png,train
2083_IM-0715-1001.dcm.png,train
2086_IM-0717-1001.dcm.png,train
2093_IM-0723-1001.dcm.png,train
2094_IM-0724-1001.dcm.png,train
2095_IM-0725-4001.dcm.png,train
2097_IM-0727-1001-0001.dcm.png,train
2098_IM-0728-1001.dcm.png,train
2100_IM-0731-1001.dcm.png,train
2103_IM-0734-0001-0001.dcm.png,train
2106_IM-0736-1001.dcm.png,train
2109_IM-0739-0001-0002.dcm.png,train
2110_IM-0741-1001.dcm.png,train
2111_IM-0741-2001.dcm.png,train
2112_IM-0742-1001.dcm.png,train
2113_IM-0742-1002.dcm.png,train
2117_IM-0745-1001.dcm.png,train
2119_IM-0746-1001.dcm.png,train
2121_IM-0747-1001.dcm.png,train
2127_IM-0751-1001.dcm.png,train
2130_IM-0755-1001.dcm.png,train
2131_IM-0755-1001.dcm.png,train
2132_IM-0755-1001.dcm.png,train
2139_IM-0760-1001.dcm.png,train
2140_IM-0762-1001.dcm.png,train
2141_IM-0763-3001.dcm.png,train
2142_IM-0764-1001.dcm.png,train
2144_IM-0765-1001.dcm.png,train
2145_IM-0766-1001.dcm.png,train
2146_IM-0766-13013.dcm.png,train
2146_IM-0766-2002.dcm.png,train
2147_IM-0767-1001.dcm.png,train
2149_IM-0768-0001-0001.dcm.png,train
2150_IM-0770-1001.dcm.png,train
2156_IM-0775-1001.dcm.png,train
2158_IM-0776-1001.dcm.png,train
2159_IM-0776-1001.dcm.png,train
2161_IM-0779-1001.dcm.png,train
2162_IM-0779-1001.dcm.png,train
2165_IM-0781-0001-0001.dcm.png,train
2166_IM-0782-1001.dcm.png,train
2167_IM-0783-1001.dcm.png,train
2168_IM-0784-1001.dcm.png,train
2169_IM-0785-0001-0002.dcm.png,train
2169_IM-0785-0001-0003.dcm.png,train
2171_IM-0786-1001.dcm.png,train
2172_IM-0786-1001.dcm.png,train
2173_IM-0786-1001.dcm.png,train
2174_IM-0787-1001.dcm.png,train
2175_IM-0788-1003.dcm.png,train
2177_IM-0789-4001.dcm.png,train
2179_IM-0791-1001.dcm.png,train
2184_IM-0795-1001.dcm.png,train
2185_IM-0795-1001.dcm.png,train
2187_IM-0797-1001.dcm.png,train
2190_IM-0800-3001.dcm.png,train
2191_IM-0801-1001.dcm.png,train
2192_IM-0802-2002.dcm.png,train
2203_IM-0812-1001.dcm.png,train
2204_IM-0813-1001.dcm.png,train
2205_IM-0814-1001.dcm.png,train
2206_IM-0815-2001.dcm.png,train
2207_IM-0815-1001.dcm.png,train
2208_IM-0815-1001.dcm.png,train
2209_IM-0816-1001.dcm.png,train
2210_IM-0817-1001.dcm.png,train
2211_IM-0818-1001.dcm.png,train
2212_IM-0819-1001.dcm.png,train
2215_IM-0820-1001.dcm.png,train
2216_IM-0821-85075001.dcm.png,train
2217_IM-0822-0001-0002.dcm.png,train
2218_IM-0823-2001.dcm.png,train
2218_IM-0823-3001.dcm.png,train
2223_IM-0827-1001.dcm.png,train
2224_IM-0828-1001.dcm.png,train
2225_IM-0829-3001.dcm.png,train
2226_IM-0830-12001.dcm.png,train
2229_IM-0831-1001.dcm.png,train
2235_IM-0833-1001.dcm.png,train
2240_IM-0838-1001.dcm.png,train
2241_IM-0839-28001.dcm.png,train
2243_IM-0840-1001.dcm.png,train
2243_IM-0840-4001.dcm.png,train
2245_IM-0842-1001.dcm.png,train
2247_IM-0844-1001.dcm.png,train
2250_IM-0844-1001.dcm.png,train
2252_IM-0844-1001.dcm.png,train
2255_IM-0847-3001.dcm.png,train
2258_IM-0849-1001.dcm.png,train
2259_IM-0850-2001.dcm.png,train
2260_IM-0852-1001.dcm.png,train
2264_IM-0854-1001.dcm.png,train
2267_IM-0856-2001.dcm.png,train
2269_IM-0858-1001.dcm.png,train
2270_IM-0859-1001.dcm.png,train
2271_IM-0860-1001.dcm.png,train
2274_IM-0861-1001.dcm.png,train
2276_IM-0863-1001-0002.dcm.png,train
2278_IM-0864-1001.dcm.png,train
2282_IM-0869-1001.dcm.png,train
2283_IM-0870-1001.dcm.png,train
2285_IM-0870-2001.dcm.png,train
2288_IM-0872-1001.dcm.png,train
2289_IM-0873-1001.dcm.png,train
2290_IM-0874-1001.dcm.png,train
2291_IM-0874-1001.dcm.png,train
2292_IM-0874-1001.dcm.png,train
2293_IM-0875-1001.dcm.png,train
2296_IM-0876-1001.dcm.png,train
2297_IM-0877-1001.dcm.png,train
2299_IM-0878-1001.dcm.png,train
2302_IM-0882-1001.dcm.png,train
2305_IM-0882-1001.dcm.png,train
2306_IM-0882-1001.dcm.png,train
2307_IM-0882-1001.dcm.png,train
2310_IM-0885-1001.dcm.png,train
2311_IM-0886-2001.dcm.png,train
2312_IM-0887-1001.dcm.png,train
2313_IM-0888-1002001.dcm.png,train
2314_IM-0889-1001.dcm.png,train
2315_IM-0889-1003.dcm.png,train
2316_IM-0889-1001.dcm.png,train
2320_IM-0894-1001.dcm.png,train
2321_IM-0894-1001.dcm.png,train
2321_IM-0894-3001.dcm.png,train
2322_IM-0894-1001.dcm.png,train
2324_IM-0895-1001.dcm.png,train
2326_IM-0897-1001.dcm.png,train
2327_IM-0898-1001.dcm.png,train
2328_IM-0898-1001.dcm.png,train
2331_IM-0900-1001.dcm.png,train
2332_IM-0900-1001.dcm.png,train
2334_IM-0902-1001.dcm.png,train
2336_IM-0903-1001.dcm.png,train
2336_IM-0903-3001.dcm.png,train
2338_IM-0905-1001.dcm.png,train
2338_IM-0905-3001.dcm.png,train
2339_IM-0905-1001.dcm.png,train
2340_IM-0907-1001.dcm.png,train
2341_IM-0907-1001.dcm.png,train
2344_IM-0909-1001.dcm.png,train
2347_IM-0912-1001.dcm.png,train
2349_IM-0914-1001.dcm.png,train
2351_IM-0917-1001.dcm.png,train
2353_IM-0918-1001.dcm.png,train
2354_IM-0918-1001.dcm.png,train
2355_IM-0919-1001.dcm.png,train
2356_IM-0920-1001.dcm.png,train
2358_IM-0922-0001-0002.dcm.png,train
2360_IM-0925-1001.dcm.png,train
2361_IM-0926-1001.dcm.png,train
2362_IM-0926-1001.dcm.png,train
2363_IM-0926-1001.dcm.png,train
2365_IM-0927-3001.dcm.png,train
2367_IM-0928-1001.dcm.png,train
2372_IM-0933-0001-0001.dcm.png,train
2375_IM-0936-1001.dcm.png,train
2376_IM-0936-1001.dcm.png,train
2378_IM-0938-1001.dcm.png,train
2381_IM-0941-1001.dcm.png,train
2382_IM-0941-2001.dcm.png,train
2386_IM-0942-1001.dcm.png,train
2387_IM-0943-1001.dcm.png,train
2388_IM-0944-1001.dcm.png,train
2389_IM-0944-1001.dcm.png,train
2392_IM-0944-1001.dcm.png,train
2393_IM-0944-1001.dcm.png,train
2394_IM-0944-1001.dcm.png,train
2397_IM-0946-1001.dcm.png,train
2398_IM-0947-12012.dcm.png,train
2398_IM-0947-4004.dcm.png,train
2401_IM-0950-1001.dcm.png,train
2407_IM-0954-1001.dcm.png,train
2409_IM-0955-1001.dcm.png,train
2411_IM-0957-0001-0002.dcm.png,train
2418_IM-0962-5001.dcm.png,train
2423_IM-0965-1001.dcm.png,train
2424_IM-0966-1001.dcm.png,train
2425_IM-0967-1001.dcm.png,train
2425_IM-0967-3001.dcm.png,train
2427_IM-0969-4001.dcm.png,train
2428_IM-0970-1001.dcm.png,train
2431_IM-0973-1001.dcm.png,train
2432_IM-0974-1001.dcm.png,train
2434_IM-0976-1001.dcm.png,train
2438_IM-0978-4004.dcm.png,train
2442_IM-0979-1001.dcm.png,train
